issue_id,survey_id,question_id,issue_type,severity,description,action
ri_f1788ed98ff6,tally_3E0QYq,q_f1788ed98ff6,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_94ef42a51280,tally_3E0QYq,q_94ef42a51280,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b4c5f9d36d03,tally_3E0QYq,q_b4c5f9d36d03,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_25165866147d,tally_3E0QYq,q_25165866147d,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_46b587786e22,tally_3E0QYq,q_46b587786e22,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d645ef0433ba,tally_3E0QYq,q_d645ef0433ba,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a9bbea77e74a,tally_3E0QYq,q_a9bbea77e74a,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e0031ffba575,tally_3E0QYq,q_e0031ffba575,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_2eca46b19710,tally_3E0QYq,q_2eca46b19710,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cb54c44261e2,tally_3y2jV8,q_cb54c44261e2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c953a3d3538f,tally_3y2jV8,q_c953a3d3538f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_17499478f99c,tally_3y2jV8,q_17499478f99c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_5a26eefa837b,tally_3y2jV8,q_5a26eefa837b,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c88d8b5b4693,tally_3y2jV8,q_c88d8b5b4693,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_6fe38ed00b87,tally_3y2jV8,q_6fe38ed00b87,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_57aafe01b754,tally_3y2jV8,q_57aafe01b754,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b4bde0e83297,tally_3XWL74,q_b4bde0e83297,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_0270b691f49a,tally_3XWL74,q_0270b691f49a,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_5b421d0a56ac,tally_3XWL74,q_5b421d0a56ac,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_6ba4786a1b45,tally_3XWL74,q_6ba4786a1b45,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_09e0db24dc5f,tally_3XWL74,q_09e0db24dc5f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3a5f2a32d2ee,tally_3XWL74,q_3a5f2a32d2ee,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a3432da3ff0b,tally_3XWL74,q_a3432da3ff0b,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_df89ac55bfe6,tally_3XWL74,q_df89ac55bfe6,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cc60c2013810,tally_3XWL74,q_cc60c2013810,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_3ea12421ef08,tally_3XWL74,q_3ea12421ef08,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_1e601d8cbb42,tally_3XWL74,q_1e601d8cbb42,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f355a10f30b3,tally_3XWL74,q_f355a10f30b3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_40eb316838c3,tally_3XWL74,q_40eb316838c3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_69377bbf30e1,tally_3XWL74,q_69377bbf30e1,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_50c112f548b7,tally_3XWL74,q_50c112f548b7,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_89a64434da7e,tally_3XWL74,q_89a64434da7e,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_97cf66e2c426,tally_me60Nl,q_97cf66e2c426,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_3b9a60f9a5d8,tally_me60Nl,q_3b9a60f9a5d8,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_60c9ab14c3af,tally_me60Nl,q_60c9ab14c3af,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2cda9196c62d,tally_me60Nl,q_2cda9196c62d,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c58037a3d185,tally_me60Nl,q_c58037a3d185,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ba5d5b9a911f,tally_me60Nl,q_ba5d5b9a911f,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c1d422bd288a,tally_me60Nl,q_c1d422bd288a,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_06b53d752518,tally_me60Nl,q_06b53d752518,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_c566cf57ad2e,tally_me60Nl,q_c566cf57ad2e,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_49432ae30d22,tally_me60Nl,q_49432ae30d22,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_4f9086cb05e2,tally_me60Nl,q_4f9086cb05e2,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_159dbba0329b,tally_me60Nl,q_159dbba0329b,matrix_uuid_or_unreadable_label,high,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_c364977a3e9e,tally_me60Nl,q_c364977a3e9e,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d93ada622e65,tally_me60Nl,q_d93ada622e65,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_5be3fb3024eb,tally_me60Nl,q_5be3fb3024eb,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e16ca1c3c596,tally_me60Nl,q_e16ca1c3c596,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_28f2e89e09ac,tally_me60Nl,q_28f2e89e09ac,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2b7f7098de39,tally_me60Nl,q_2b7f7098de39,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_926bd70b4c31,tally_me60Nl,q_926bd70b4c31,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2aa853b4e7f4,tally_me60Nl,q_2aa853b4e7f4,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_3d6ba7aaa29c,tally_me60Nl,q_3d6ba7aaa29c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d1f180f51ac2,tally_me60Nl,q_d1f180f51ac2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_10c843c7d8a2,tally_me60Nl,q_10c843c7d8a2,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
